user_id,article_1,article_2,article_3,article_4,article_5
203108,96210,336254,234267,124177,123909
239840,234267,123909,336220,183176,123289
220250,96210,124353,234267,124177,123909
243677,336254,123909,336220,234698,289003
221427,96210,336254,123909,336220,183176
245110,96210,336254,234267,124177,123909
229828,96210,234267,123909,336220,183176
207881,96210,123909,336220,183176,234698
241690,123909,336223,162718,276970,162655
239755,96210,124177,123909,336220,160132
229360,96210,336254,234267,124177,123909
232309,96210,336254,123909,336220,183176
236031,96210,123909,336220,160132,183176
211545,207391,168642,287063,111088,86937
227919,96210,336254,234267,123909,336220
206164,96210,234267,124177,123909,336220
237847,96210,123909,336220,183176,234698
219999,96210,336254,234267,124177,123909
223875,96210,123909,336220,160132,183176
235176,96210,336254,234267,123909,336220
205453,96210,123909,183176,233688,277491
204767,96210,336254,234267,123909,336220
212820,96210,336254,234267,124177,123909
230225,96210,336254,234267,123909,336220
206928,96210,124177,123909,336220,124350
204731,96210,285945,234267,123909,183176
216156,96210,123909,183176,234698,161801
212853,96210,336254,234267,123909,336220
240660,96210,336254,123909,336220,183176
210922,96210,336254,234267,124177,123909
241652,96210,336254,123909,336220,183176
204336,96210,336254,234267,123909,336220
208946,96210,336254,234267,124177,123909
210828,96210,123909,336220,160132,183176
229774,96210,234267,124177,123909,336220
217265,96210,123909,336220,183176,234698
229906,162655,160974,168701,284901,203232
249238,96210,336254,124177,123909,336220
204149,96210,336254,234267,124177,123909
238934,96210,336254,123909,336220,183176
208051,96210,336254,234267,124177,123909
222472,207757,206120,209245,161988,159645
236925,96210,124177,123909,336220,160132
230004,96210,336254,123909,336220,183176
244739,96210,336254,234267,123909,336220
205751,96210,336254,234267,124177,123909
220495,96210,123909,183176,234698,233688
226069,96210,336254,123909,336220,160132
200683,96210,336254,234267,124177,123909
216118,96210,336254,234267,123909,336220
233274,96210,336254,123909,336220,207981
232074,96210,123909,336220,183176,234698
218134,286210,160213,288854,286113,87034
233559,96210,123909,336220,160132,183176
230999,96210,289003,218028,202355,162655
205861,96210,336254,234267,123909,336220
245317,96210,123909,336220,183176,123289
204266,336254,234267,124177,123909,336220
219408,336254,234267,124177,123909,336220
240216,160132,124228,108856,162655,160974
232017,96210,336254,124177,123909,336220
204786,96210,336254,123909,336220,183176
221891,96210,336254,123909,183176,234698
227335,96210,336254,234267,124177,123909
213790,96210,336254,183176,289003,289090
207605,96210,234267,124177,123909,336220
208955,96210,336254,234267,124177,123909
208610,336223,209236,207603,336245,202355
243832,96210,336254,234267,123909,336220
223411,96210,336254,123909,336220,183176
232163,96210,336254,123909,336220,183176
242569,96210,336254,234267,123909,183176
200105,96210,336254,234267,123909,336220
230456,96210,124177,123909,336220,160132
212589,96210,336254,124177,123909,336220
202718,96210,336254,234267,123909,336220
244719,96210,336254,123909,336220,183176
248136,96210,336254,123909,336220,160132
238998,96210,336254,123909,336220,183176
241627,96210,234267,123909,336220,183176
214890,96210,336254,123909,336220,183176
234225,96210,123909,336220,160132,183176
230517,96210,336254,123909,336220,124350
238362,96210,124177,123909,336220,160132
202212,96210,336254,234267,124177,123909
228480,96210,336254,234267,124177,123909
231935,96210,336254,234267,124177,123909
218430,96210,336254,234267,123909,336220
242027,96210,336254,124177,123909,336220
215697,96210,336254,234267,123909,183176
232171,96210,336254,234267,123909,336220
200408,96210,336254,123909,336220,124350
227006,96210,336254,234267,123909,336220
236431,96210,336254,234267,123909,336220
209220,96210,124177,123909,336220,124350
237955,96210,336254,123909,336220,183176
220920,96210,336254,123909,336220,183176
202874,96210,336254,234267,124177,123909
230363,96210,336254,123909,336220,183176
205816,96210,336254,123909,336220,183176
205649,96210,336254,234267,123909,336220
229374,96210,336254,123909,336220,183176
229404,96210,336220,183176,234698,233688
245419,96210,336254,123909,336220,160132
202816,96210,336254,123909,336220,183176
233810,96210,123909,160132,183176,234698
216241,96210,234267,123909,336220,183176
229365,96210,123909,183176,234698,336223
238258,96210,336254,234267,123909,336220
227260,96210,336254,234267,124177,123909
235760,96210,124177,123909,336220,124350
215490,96210,124177,123909,336220,124350
222935,96210,123290,234267,124177,123909
221315,96210,336254,234267,123909,336220
238490,96210,336254,337761,123909,336220
212913,96210,123909,160132,183176,123289
226202,96210,336254,123909,336220,183176
249260,96210,234267,123909,336220,124350
213802,96210,336254,234267,123909,336220
220645,96210,123290,234267,124177,123909
210081,96210,336254,123909,336220,160132
231678,96210,336254,123909,336220,183176
241819,96210,336254,234267,123909,183176
246122,336254,123909,183176,234698,289003
245557,96210,123909,336220,160132,183176
211677,96210,123909,183176,234698,289003
209776,96210,124177,123909,336220,124350
248782,96210,234267,123909,183176,289003
233579,123368,96210,123290,124177,123909
239767,96210,124177,123909,336220,160132
215265,96210,336254,123909,336220,183176
231344,96210,336254,123909,336220,183176
208313,96210,336254,234267,123909,336220
237607,96210,336254,123909,336220,183176
247960,96210,124177,209236,206451,336245
231785,96210,336254,123909,336220,183176
243876,96210,124177,123909,336220,124350
204467,96210,336254,234267,124177,123909
249833,96210,336254,234267,124177,123909
221430,96210,123909,336220,183176,234698
231857,336254,234267,124177,123909,336220
229372,336254,123909,183176,234698,124194
210468,96210,124177,123909,336220,160132
238041,96210,336254,123909,183176,234698
231082,96210,123909,183176,234698,277107
234525,96210,336254,234267,123909,336220
213525,96210,336254,234267,123909,183176
229175,96210,336254,124177,123909,336220
232696,96210,123909,336220,183176,123289
212796,96210,123909,183176,234698,336223
223182,96210,124177,123909,336220,124350
213629,123368,96210,123290,124177,123909
229859,96210,123909,336220,183176,234698
215446,96210,124353,234267,124177,123909
205473,96210,336254,234267,123909,336220
212759,96210,124177,123909,336220,124350
235164,96210,336254,234267,123909,336220
235338,96210,234267,123909,336220,234698
223600,96210,336254,123909,336220,183176
223481,96210,336254,234267,123909,336220
213747,96210,123290,234267,124177,123909
223000,96210,124177,123909,336220,124350
210673,96210,336254,123909,336220,183176
244149,123909,183176,50864,236512,336245
248043,96210,336254,124177,123909,336220
232961,96210,336254,123909,336220,207981
235877,96210,336254,234267,123909,183176
229327,96210,123909,336220,183176,123289
237243,162338,336801,64329,202493,70646
228015,123909,160132,123289,234698,124194
216942,96210,234267,124177,123909,336220
230492,96210,336254,234267,123909,336220
235501,96210,123909,336220,160132,183176
244290,96210,336254,234267,123909,336220
219181,96210,336254,234267,123909,336220
216154,96210,336254,234267,124177,123909
233436,96210,336254,123909,336220,160132
213366,202459,160974,158082,208567,158536
225629,96210,336254,234267,124177,123909
238751,123909,336223,209236,64329,202493
222638,96210,124177,123909,336220,124350
244090,336254,234267,124177,123909,336220
238213,96210,123909,336220,160132,183176
202109,96210,123909,336220,183176,123289
218748,96210,123909,336220,183176,234698
218251,96210,336254,123909,336220,183176
220637,96210,336254,234267,123909,336220
237269,96210,336254,234267,123909,336220
203380,96210,336254,123909,336220,183176
205812,96210,234267,123909,336220,183176
207241,96210,183176,205845,234698,233688
215866,96210,336254,234267,123909,336220
233083,96210,124177,123909,336220,123826
209545,96210,336254,234267,123909,336220
203987,96210,336254,234267,124177,123909
233040,96210,336254,124177,123909,336220
239669,96210,123909,336220,160132,183176
225924,96210,336254,234267,123909,336220
228130,96210,336254,234267,123909,336220
235393,96210,336254,234267,124177,123909
202392,96210,336254,123909,336220,183176
243892,96210,336254,234267,123909,336220
222685,96210,124177,123909,336220,160132
214798,96210,234267,124177,123909,336220
231737,96210,234267,336220,236673,183176
235480,96210,336254,234267,124177,123909
230151,96210,123909,336220,124350,123826
236301,96210,336254,123909,336220,183176
231679,96210,123290,234267,124177,123909
232648,96210,336254,234267,124177,123909
238109,96210,336254,123909,336220,183176
214792,96210,336254,234267,123909,336220
203416,96210,124177,123909,336220,124350
233438,96210,123909,124350,234698,289003
246596,96210,336254,234267,123909,336220
218013,96210,336254,124177,123909,336220
213267,96210,336254,234267,123909,336220
205140,96210,234267,124177,123909,336220
222293,96210,234267,124177,123909,336220
227897,96210,234267,124177,123909,336220
227453,96210,336254,124177,123909,336220
241428,96210,336254,123290,124353,124177
235401,96210,336254,234267,123909,336220
239858,96210,124177,123909,336220,160132
216237,96210,234267,123909,336220,183176
201731,96210,336254,234267,123909,336220
208512,96210,123290,234267,124177,123909
217893,96210,234267,123909,336220,124350
224260,96210,336254,234267,123909,336220
228852,96210,234267,124177,123909,336220
212921,123290,233688,124749,283192,336221
238154,96210,336254,123909,336220,160132
219670,96210,336254,234267,123909,336220
228615,96210,123909,336220,160132,183176
218650,96210,336254,234267,123909,336220
243834,96210,336254,123909,183176,234698
220089,96210,123909,183176,233688,336223
206427,123909,160132,234698,64329,276970
204033,96210,124177,123909,336220,160132
220048,96210,336254,234267,123909,336220
216535,96210,336254,123909,336220,183176
226080,96210,336254,234267,124177,123909
200194,96210,124177,123909,336220,160132
201255,96210,124177,123909,336220,160132
202241,96210,336254,234267,124177,123909
210708,96210,336254,234267,123909,336220
209755,96210,234267,124177,123909,336220
241333,96210,336254,123909,336220,183176
229214,96210,336254,123909,336220,183176
207449,96210,336254,234267,336220,207981
239871,96210,336254,123909,336220,183176
230812,96210,123909,183176,234698,124228
240499,96210,336254,234267,123909,336220
248364,96210,336254,123909,336220,160132
220600,96210,336254,234267,123909,336220
231361,96210,336254,234267,123909,336220
204394,96210,124177,123909,336220,124350
240297,96210,336254,234267,124177,123909
233078,96210,123290,124177,123909,336220
243175,96210,336254,123909,336220,183176
218471,96210,234267,124177,123909,336220
215128,96210,336254,234267,124177,123909
241909,96210,336254,198325,234267,123909
236382,96210,124177,123909,336220,124350
227517,336806,209277,58619,202388,202416
224798,96210,123909,336220,183176,234698
247068,96210,123290,124177,336220,124350
222595,336254,234267,124177,123909,336220
212702,96210,124177,123909,336220,124350
235835,96210,123909,336220,183176,123289
205941,96210,123909,336220,183176,234698
201949,96210,124353,234267,124177,123909
227775,96210,336254,123909,336220,183176
213153,96210,336254,234267,183176,234698
240828,96210,234267,124177,123909,336220
205188,96210,336254,123909,336220,183176
221908,96210,336254,234267,124177,123909
247822,96210,336254,123909,336220,183176
227281,96210,336254,234267,124177,123909
242688,96210,124177,123909,336220,124350
218722,96210,336220,183176,234698,289003
204725,96210,336254,234267,124177,123909
223551,96210,123290,234267,124177,123909
243689,96210,123909,336220,183176,123289
218179,96210,336254,234267,123909,336220
247381,96210,336254,123909,336220,183176
220309,96210,336254,234267,123909,336220
224943,96210,336254,234267,123909,336220
243163,96210,123909,336220,160132,183176
222592,96210,123290,234267,124177,123909
247175,96210,336254,123909,336220,183176
246545,123909,183176,234698,277491,289003
232411,96210,123909,336220,183176,234698
236931,277107,202320,206415,209122,48109
